filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240412_184003327.jpg,3479222,"{}",196,0,"{""name"":""circle"",""cx"":855,""cy"":1837,""r"":64.652}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,1,"{""name"":""circle"",""cx"":772,""cy"":1228,""r"":63.785}","{""class_name"":""1""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,2,"{""name"":""circle"",""cx"":1030,""cy"":1404,""r"":63.78}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,3,"{""name"":""circle"",""cx"":601,""cy"":1630,""r"":62.935}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,4,"{""name"":""circle"",""cx"":442,""cy"":1508,""r"":63.785}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,5,"{""name"":""circle"",""cx"":308,""cy"":1404,""r"":63.785}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,6,"{""name"":""circle"",""cx"":290,""cy"":1562,""r"":64.636}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,7,"{""name"":""circle"",""cx"":283,""cy"":1731,""r"":63.785}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,8,"{""name"":""circle"",""cx"":445,""cy"":1671,""r"":63.785}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,9,"{""name"":""circle"",""cx"":273,""cy"":1901,""r"":65.53}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,10,"{""name"":""circle"",""cx"":127,""cy"":1804,""r"":65.53}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,11,"{""name"":""circle"",""cx"":459,""cy"":1350,""r"":65.486}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,12,"{""name"":""circle"",""cx"":616,""cy"":1284,""r"":63.785}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,13,"{""name"":""circle"",""cx"":767,""cy"":1395,""r"":68.037}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,14,"{""name"":""circle"",""cx"":1863,""cy"":1547,""r"":62.935}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,15,"{""name"":""circle"",""cx"":604,""cy"":1461,""r"":65.486}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,16,"{""name"":""circle"",""cx"":750,""cy"":1566,""r"":65.486}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,17,"{""name"":""circle"",""cx"":1607,""cy"":1685,""r"":63.831}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,18,"{""name"":""circle"",""cx"":2249,""cy"":1716,""r"":64.636}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,19,"{""name"":""circle"",""cx"":1829,""cy"":3207,""r"":62.838}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,20,"{""name"":""circle"",""cx"":1840,""cy"":1831,""r"":61.228}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,21,"{""name"":""circle"",""cx"":2023,""cy"":1555,""r"":67.186}","{""class_name"":""0""}"
PXL_20240412_184003327.jpg,3479222,"{}",196,22,"{""name"":""circle"",""cx"":2191,""cy"":1566,""r"":67.186}","{""class_name"":""0""}"
