filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240223_183143970(1).jpg,2660974,"{}",172,0,"{""name"":""circle"",""cx"":762,""cy"":1530,""r"":64}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,1,"{""name"":""circle"",""cx"":610,""cy"":1594,""r"":66}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,2,"{""name"":""circle"",""cx"":452,""cy"":1511,""r"":66}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,3,"{""name"":""circle"",""cx"":927,""cy"":1569,""r"":64}","{""class_name"":""0""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,4,"{""name"":""circle"",""cx"":1089,""cy"":1608,""r"":63}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,5,"{""name"":""circle"",""cx"":1295,""cy"":1596,""r"":64.087}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,6,"{""name"":""circle"",""cx"":1199,""cy"":1720,""r"":62}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,7,"{""name"":""circle"",""cx"":1063,""cy"":1780,""r"":61.648}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,8,"{""name"":""circle"",""cx"":919,""cy"":1738,""r"":64.893}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,9,"{""name"":""circle"",""cx"":759,""cy"":1703,""r"":65}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,10,"{""name"":""circle"",""cx"":462,""cy"":1672,""r"":79}","{""class_name"":""0""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,11,"{""name"":""circle"",""cx"":605,""cy"":1769,""r"":68}","{""class_name"":""0""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,12,"{""name"":""circle"",""cx"":490,""cy"":1850,""r"":67}","{""class_name"":""2""}"
PXL_20240223_183143970(1).jpg,2660974,"{}",172,13,"{""name"":""circle"",""cx"":341,""cy"":1794,""r"":65}","{""class_name"":""2""}"
