filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240606_165558648.jpg,3092719,"{}",271,0,"{""name"":""circle"",""cx"":756,""cy"":1547,""r"":52.723}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,1,"{""name"":""circle"",""cx"":883,""cy"":1482,""r"":53.99}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,2,"{""name"":""circle"",""cx"":742,""cy"":1675,""r"":52.117}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,3,"{""name"":""circle"",""cx"":1026,""cy"":1409,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,4,"{""name"":""circle"",""cx"":1325,""cy"":1337,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,5,"{""name"":""circle"",""cx"":1488,""cy"":1327,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,6,"{""name"":""circle"",""cx"":1629,""cy"":1324,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,7,"{""name"":""circle"",""cx"":1796,""cy"":1331,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,8,"{""name"":""circle"",""cx"":2039,""cy"":2137,""r"":50.303}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,9,"{""name"":""circle"",""cx"":1632,""cy"":1568,""r"":50.303}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,10,"{""name"":""circle"",""cx"":1689,""cy"":2036,""r"":49.726}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,11,"{""name"":""circle"",""cx"":1704,""cy"":1444,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,12,"{""name"":""circle"",""cx"":1951,""cy"":1369,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,13,"{""name"":""circle"",""cx"":1879,""cy"":1655,""r"":50.303}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,14,"{""name"":""circle"",""cx"":2009,""cy"":1665,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,15,"{""name"":""circle"",""cx"":2074,""cy"":1429,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,16,"{""name"":""circle"",""cx"":2246,""cy"":1597,""r"":47.89}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,17,"{""name"":""circle"",""cx"":2211,""cy"":1464,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,18,"{""name"":""circle"",""cx"":441,""cy"":2705,""r"":53.343}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,19,"{""name"":""circle"",""cx"":1272,""cy"":1474,""r"":51.511}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,20,"{""name"":""circle"",""cx"":1137,""cy"":1521,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,21,"{""name"":""circle"",""cx"":997,""cy"":1567,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,22,"{""name"":""circle"",""cx"":820,""cy"":1910,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,23,"{""name"":""circle"",""cx"":984,""cy"":1740,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,24,"{""name"":""circle"",""cx"":600,""cy"":1696,""r"":55.177}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,25,"{""name"":""circle"",""cx"":2393,""cy"":1599,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,26,"{""name"":""circle"",""cx"":1399,""cy"":1834,""r"":50.303}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,27,"{""name"":""circle"",""cx"":1925,""cy"":2373,""r"":51.525}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,28,"{""name"":""circle"",""cx"":2009,""cy"":1915,""r"":50.332}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,29,"{""name"":""circle"",""cx"":1953,""cy"":2032,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,30,"{""name"":""circle"",""cx"":2310,""cy"":1714,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,31,"{""name"":""circle"",""cx"":2148,""cy"":1689,""r"":50.299}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,32,"{""name"":""circle"",""cx"":2107,""cy"":1564,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,33,"{""name"":""circle"",""cx"":1962,""cy"":1534,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,34,"{""name"":""circle"",""cx"":1849,""cy"":1457,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,35,"{""name"":""circle"",""cx"":1710,""cy"":1681,""r"":49.697}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,36,"{""name"":""circle"",""cx"":1562,""cy"":1450,""r"":50.332}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,37,"{""name"":""circle"",""cx"":1422,""cy"":1455,""r"":52.723}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,38,"{""name"":""circle"",""cx"":1323,""cy"":1729,""r"":50.299}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,39,"{""name"":""circle"",""cx"":1447,""cy"":1705,""r"":50.299}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,40,"{""name"":""circle"",""cx"":445,""cy"":1732,""r"":55.177}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,41,"{""name"":""circle"",""cx"":299,""cy"":1790,""r"":55.177}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,42,"{""name"":""circle"",""cx"":705,""cy"":1812,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,43,"{""name"":""circle"",""cx"":195,""cy"":2080,""r"":57.6}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,44,"{""name"":""circle"",""cx"":559,""cy"":1840,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,45,"{""name"":""circle"",""cx"":1092,""cy"":1664,""r"":52.149}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,46,"{""name"":""circle"",""cx"":875,""cy"":1639,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,47,"{""name"":""circle"",""cx"":1104,""cy"":1840,""r"":53.329}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,48,"{""name"":""circle"",""cx"":415,""cy"":1880,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,49,"{""name"":""circle"",""cx"":238,""cy"":1924,""r"":53.36}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,50,"{""name"":""circle"",""cx"":158,""cy"":2244,""r"":55.766}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,51,"{""name"":""circle"",""cx"":669,""cy"":1944,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,52,"{""name"":""circle"",""cx"":848,""cy"":1775,""r"":52.149}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,53,"{""name"":""circle"",""cx"":1147,""cy"":2087,""r"":51.515}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,54,"{""name"":""circle"",""cx"":1244,""cy"":1615,""r"":50.299}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,55,"{""name"":""circle"",""cx"":875,""cy"":2144,""r"":52.754}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,56,"{""name"":""circle"",""cx"":707,""cy"":2296,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,57,"{""name"":""circle"",""cx"":175,""cy"":2403,""r"":53.938}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,58,"{""name"":""circle"",""cx"":527,""cy"":1974,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,59,"{""name"":""circle"",""cx"":629,""cy"":2073,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,60,"{""name"":""circle"",""cx"":772,""cy"":2041,""r"":52.754}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,61,"{""name"":""circle"",""cx"":328,""cy"":2166,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,62,"{""name"":""circle"",""cx"":210,""cy"":2543,""r"":53.949}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,63,"{""name"":""circle"",""cx"":307,""cy"":2308,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,64,"{""name"":""circle"",""cx"":1015,""cy"":3376,""r"":54.544}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,65,"{""name"":""circle"",""cx"":360,""cy"":2016,""r"":53.949}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,66,"{""name"":""circle"",""cx"":482,""cy"":2107,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,67,"{""name"":""circle"",""cx"":455,""cy"":2237,""r"":50.303}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,68,"{""name"":""circle"",""cx"":532,""cy"":2470,""r"":52.737}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,69,"{""name"":""circle"",""cx"":615,""cy"":2551,""r"":55.766}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,70,"{""name"":""circle"",""cx"":439,""cy"":2370,""r"":51.515}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,71,"{""name"":""circle"",""cx"":322,""cy"":2448,""r"":52.779}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,72,"{""name"":""circle"",""cx"":619,""cy"":2403,""r"":49.091}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,73,"{""name"":""circle"",""cx"":168,""cy"":2775,""r"":56.978}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,74,"{""name"":""circle"",""cx"":398,""cy"":2562,""r"":52.779}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,75,"{""name"":""circle"",""cx"":735,""cy"":2181,""r"":51.511}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,76,"{""name"":""circle"",""cx"":592,""cy"":2200,""r"":53.333}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,77,"{""name"":""circle"",""cx"":227,""cy"":2922,""r"":54.102}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,78,"{""name"":""circle"",""cx"":283,""cy"":2667,""r"":53.343}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,79,"{""name"":""circle"",""cx"":147,""cy"":3010,""r"":54.541}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,80,"{""name"":""circle"",""cx"":591,""cy"":2736,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,81,"{""name"":""circle"",""cx"":78,""cy"":2900,""r"":54.541}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,82,"{""name"":""circle"",""cx"":429,""cy"":3074,""r"":55.835}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,83,"{""name"":""circle"",""cx"":328,""cy"":2808,""r"":55.835}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,84,"{""name"":""circle"",""cx"":1006,""cy"":3226,""r"":52.737}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,85,"{""name"":""circle"",""cx"":300,""cy"":3061,""r"":55.756}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,86,"{""name"":""circle"",""cx"":1329,""cy"":3018,""r"":52.727}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,87,"{""name"":""circle"",""cx"":377,""cy"":2941,""r"":55.835}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,88,"{""name"":""circle"",""cx"":1774,""cy"":1568,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,89,"{""name"":""circle"",""cx"":1366,""cy"":1575,""r"":50.299}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,90,"{""name"":""circle"",""cx"":1576,""cy"":1694,""r"":50.299}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,91,"{""name"":""circle"",""cx"":1498,""cy"":1578,""r"":50.299}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,92,"{""name"":""circle"",""cx"":2061,""cy"":1789,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,93,"{""name"":""circle"",""cx"":1928,""cy"":1782,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,94,"{""name"":""circle"",""cx"":1525,""cy"":1818,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,95,"{""name"":""circle"",""cx"":1795,""cy"":1777,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,96,"{""name"":""circle"",""cx"":1660,""cy"":1804,""r"":49.087}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,97,"{""name"":""circle"",""cx"":1197,""cy"":1741,""r"":48.481}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,98,"{""name"":""circle"",""cx"":961,""cy"":1877,""r"":52.149}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,99,"{""name"":""circle"",""cx"":1011,""cy"":2109,""r"":51.515}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,100,"{""name"":""circle"",""cx"":1262,""cy"":1851,""r"":49.708}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,101,"{""name"":""circle"",""cx"":1323,""cy"":2320,""r"":50.919}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,102,"{""name"":""circle"",""cx"":1427,""cy"":2062,""r"":52.121}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,103,"{""name"":""circle"",""cx"":1555,""cy"":2050,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,104,"{""name"":""circle"",""cx"":1744,""cy"":1910,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,105,"{""name"":""circle"",""cx"":2443,""cy"":1742,""r"":52.131}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,106,"{""name"":""circle"",""cx"":2217,""cy"":1801,""r"":50.303}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,107,"{""name"":""circle"",""cx"":1851,""cy"":2254,""r"":49.087}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,108,"{""name"":""circle"",""cx"":2484,""cy"":1883,""r"":53.329}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,109,"{""name"":""circle"",""cx"":2336,""cy"":1863,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,110,"{""name"":""circle"",""cx"":2238,""cy"":1985,""r"":52.131}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,111,"{""name"":""circle"",""cx"":2137,""cy"":1900,""r"":50.303}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,112,"{""name"":""circle"",""cx"":1882,""cy"":1905,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,113,"{""name"":""circle"",""cx"":1679,""cy"":2394,""r"":50.314}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,114,"{""name"":""circle"",""cx"":1611,""cy"":1928,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,115,"{""name"":""circle"",""cx"":1472,""cy"":1947,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,116,"{""name"":""circle"",""cx"":1343,""cy"":1953,""r"":49.726}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,117,"{""name"":""circle"",""cx"":1193,""cy"":1958,""r"":50.299}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,118,"{""name"":""circle"",""cx"":832,""cy"":2655,""r"":50.357}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,119,"{""name"":""circle"",""cx"":917,""cy"":2008,""r"":52.754}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,120,"{""name"":""circle"",""cx"":2527,""cy"":2017,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,121,"{""name"":""circle"",""cx"":2559,""cy"":2149,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,122,"{""name"":""circle"",""cx"":2425,""cy"":2126,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,123,"{""name"":""circle"",""cx"":2388,""cy"":1993,""r"":51.511}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,124,"{""name"":""circle"",""cx"":2002,""cy"":2486,""r"":49.693}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,125,"{""name"":""circle"",""cx"":2097,""cy"":2019,""r"":49.087}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,126,"{""name"":""circle"",""cx"":1824,""cy"":2021,""r"":50.905}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,127,"{""name"":""circle"",""cx"":2310,""cy"":2094,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,128,"{""name"":""circle"",""cx"":2352,""cy"":2345,""r"":52.727}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,129,"{""name"":""circle"",""cx"":2132,""cy"":2461,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,130,"{""name"":""circle"",""cx"":2063,""cy"":2355,""r"":51.525}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,131,"{""name"":""circle"",""cx"":1986,""cy"":2254,""r"":49.697}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,132,"{""name"":""circle"",""cx"":2128,""cy"":2246,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,133,"{""name"":""circle"",""cx"":2598,""cy"":2279,""r"":51.515}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,134,"{""name"":""circle"",""cx"":2278,""cy"":2223,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,135,"{""name"":""circle"",""cx"":2234,""cy"":2710,""r"":52.149}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,136,"{""name"":""circle"",""cx"":2450,""cy"":2252,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,137,"{""name"":""circle"",""cx"":2181,""cy"":2121,""r"":50.303}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,138,"{""name"":""circle"",""cx"":2516,""cy"":2511,""r"":52.121}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,139,"{""name"":""circle"",""cx"":1911,""cy"":2144,""r"":49.087}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,140,"{""name"":""circle"",""cx"":1644,""cy"":2499,""r"":51.515}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,141,"{""name"":""circle"",""cx"":2142,""cy"":2809,""r"":52.727}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,142,"{""name"":""circle"",""cx"":2210,""cy"":2354,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,143,"{""name"":""circle"",""cx"":2093,""cy"":2687,""r"":52.173}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,144,"{""name"":""circle"",""cx"":2501,""cy"":2382,""r"":50.909}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,145,"{""name"":""circle"",""cx"":2410,""cy"":2605,""r"":49.087}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,146,"{""name"":""circle"",""cx"":2395,""cy"":2474,""r"":50.919}","{""class_name"":""0""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,147,"{""name"":""circle"",""cx"":2268,""cy"":2488,""r"":49.697}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,148,"{""name"":""circle"",""cx"":2080,""cy"":2572,""r"":50.919}","{""class_name"":""1""}"
PXL_20240606_165558648.jpg,3092719,"{}",271,149,"{""name"":""circle"",""cx"":1876,""cy"":2524,""r"":50.919}","{""class_name"":""1""}"
