filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240412_195924025.jpg,3354139,"{}",192,0,"{""name"":""circle"",""cx"":944,""cy"":1137,""r"":57.411}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,1,"{""name"":""circle"",""cx"":1054,""cy"":1212,""r"":61.389}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,2,"{""name"":""circle"",""cx"":923,""cy"":1313,""r"":60.253}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,3,"{""name"":""circle"",""cx"":821,""cy"":1193,""r"":55}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,4,"{""name"":""circle"",""cx"":766,""cy"":1340,""r"":57}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,5,"{""name"":""circle"",""cx"":1185,""cy"":1117,""r"":63}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,6,"{""name"":""circle"",""cx"":1319,""cy"":1045,""r"":59.687}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,7,"{""name"":""circle"",""cx"":1327,""cy"":1192,""r"":62}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,8,"{""name"":""circle"",""cx"":1269,""cy"":1360,""r"":63.666}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,9,"{""name"":""circle"",""cx"":1080,""cy"":1383,""r"":62}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,10,"{""name"":""circle"",""cx"":981,""cy"":1488,""r"":62}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,11,"{""name"":""circle"",""cx"":1151,""cy"":1506,""r"":64}","{""class_name"":""0""}"
PXL_20240412_195924025.jpg,3354139,"{}",192,12,"{""name"":""circle"",""cx"":1585,""cy"":1030,""r"":61.413}","{""class_name"":""1""}"
