filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240410_150338848.jpg,3033255,"{}",149,0,"{""name"":""circle"",""cx"":1250,""cy"":663,""r"":63}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,1,"{""name"":""circle"",""cx"":1080,""cy"":726,""r"":63.767}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,2,"{""name"":""circle"",""cx"":891,""cy"":741,""r"":61.38}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,3,"{""name"":""circle"",""cx"":970,""cy"":856,""r"":62.801}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,4,"{""name"":""circle"",""cx"":1234,""cy"":826,""r"":63}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,5,"{""name"":""circle"",""cx"":1396,""cy"":865,""r"":62.828}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,6,"{""name"":""circle"",""cx"":1111,""cy"":931,""r"":63}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,7,"{""name"":""circle"",""cx"":1272,""cy"":996,""r"":61}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,8,"{""name"":""circle"",""cx"":980,""cy"":1007,""r"":65}","{""class_name"":""1""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,9,"{""name"":""circle"",""cx"":742,""cy"":797,""r"":56.537}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,10,"{""name"":""circle"",""cx"":843,""cy"":914,""r"":62.333}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,11,"{""name"":""circle"",""cx"":661,""cy"":929,""r"":62}","{""class_name"":""0""}"
PXL_20240410_150338848.jpg,3033255,"{}",149,12,"{""name"":""circle"",""cx"":781,""cy"":1056,""r"":61.357}","{""class_name"":""0""}"
